user_id,skill
796,573
796,14
796,255
796,4
796,28
801,715
801,433
801,317
801,15
801,53
801,217
801,108
801,251
801,768
801,401
801,124
801,145
801,4
801,23
801,27
807,914
807,693
807,473
807,160
807,308
807,6
807,109
807,118
807,113
807,119
807,48
807,67
807,384
807,27
807,305
812,788
812,684
812,915
812,331
812,449
812,21
812,108
812,110
812,119
812,88
812,355
812,221
812,50
812,344
812,28
816,521
816,412
816,95
816,37
816,75
816,15
816,10
816,186
816,65
816,22
816,36
816,43
816,62
816,61
816,3
822,734
822,572
822,739
822,22
822,34
822,65
822,76
822,14
822,51
822,15
822,63
822,191
822,40
822,208
822,47
827,155
827,142
827,410
827,127
827,95
827,36
827,66
827,37
827,61
827,62
827,43
827,44
827,65
827,22
827,25
832,434
832,79
832,369
832,15
832,53
832,217
832,108
832,251
832,768
832,401
832,124
832,145
832,4
832,23
832,27
836,482
836,916
836,781
836,38
836,57
836,75
836,36
836,47
836,37
836,44
836,61
836,62
836,832
836,39
836,48
841,371
841,917
841,839
841,22
841,34
841,65
841,76
841,14
841,51
841,15
841,63
841,191
841,40
841,208
841,47
847,918
847,807
847,510
847,151
847,75
847,22
847,74
847,42
847,360
847,64
847,61
847,62
847,48
847,35
847,51
852,296
852,801
852,831
852,14
852,76
852,19
852,4
852,9
852,79
852,51
852,6
852,22
852,27
852,121
852,25
857,743
857,129
857,407
857,108
857,10
857,119
857,76
857,24
857,67
857,25
857,35
857,653
857,325
857,194
857,28
861,612
861,919
861,797
861,37
861,196
861,36
861,186
861,22
861,229
861,47
861,48
861,658
861,3
861,53
861,11
866,804
866,450
866,306
866,75
866,22
866,74
866,301
866,65
866,153
866,314
866,119
866,151
866,61
866,62
866,43
871,123
871,207
871,654
871,160
871,132
871,21
871,108
871,110
871,119
871,88
871,6
871,79
871,102
871,344
871,28
876,920
876,733
876,335
876,126
876,46
876,77
876,311
876,61
876,43
876,62
876,65
876,301
876,229
876,161
876,22
881,834
881,277
881,641
881,3
881,61
881,62
881,34
881,97
881,481
881,77
881,42
881,88
881,79
881,24
881,22
887,235
887,385
887,499
887,151
887,667
887,43
887,61
887,62
887,502
887,22
887,160
887,34
887,161
887,42
887,44
891,335
891,88
891,93
891,190
891,6
891,20
891,109
891,113
891,15
891,4
891,5
891,25
891,24
891,255
891,13
896,386
896,364
896,921
896,145
896,121
896,19
896,217
896,14
896,89
896,48
896,9
896,53
896,344
896,13
896,28
901,903
901,82
901,92
901,35
901,160
901,699
901,80
901,118
901,21
901,108
901,119
901,102
901,6
901,344
901,28
906,874
906,406
906,520
906,75
906,151
906,147
906,622
906,360
906,897
906,61
906,62
906,44
906,43
906,12
906,121
911,919
911,171
911,678
911,60
911,14
911,27
911,76
911,35
911,425
911,4
911,102
911,24
911,6
911,5
911,13
916,814
916,828
916,559
916,6
916,51
916,9
916,283
916,4
916,121
916,67
916,23
916,25
916,249
916,85
916,27
921,210
921,92
921,421
921,8
921,6
921,9
921,60
921,76
921,108
921,21
921,185
921,25
921,35
921,401
921,22
926,460
926,363
926,827
926,34
926,21
926,215
926,249
926,25
926,306
926,102
926,6
926,24
926,250
926,88
926,53
931,579
931,900
931,893
931,38
931,127
931,131
931,36
931,47
931,37
931,44
931,61
931,62
931,832
931,39
931,48
936,653
936,486
936,58
936,38
936,75
936,22
936,36
936,37
936,186
936,66
936,61
936,43
936,64
936,39
936,67
941,563
941,466
941,291
941,4
941,6
941,48
941,562
941,13
941,124
941,14
941,89
941,90
941,85
941,21
941,108
946,273
946,922
946,450
946,465
946,232
946,573
946,244
946,15
946,23
946,25
946,102
946,61
946,18
946,88
946,112
951,532
951,542
951,909
951,38
951,57
951,36
951,229
951,22
951,37
951,44
951,61
951,62
951,832
951,39
951,48
956,284
956,147
956,108
956,215
956,160
956,431
956,67
956,582
956,699
956,132
956,22
956,123
956,25
956,124
956,79
961,790
961,55
961,379
961,322
961,75
961,22
961,43
961,61
961,62
961,77
961,153
961,47
961,23
961,44
961,162
201,350
201,6
201,709
201,108
201,768
201,58
201,96
201,76
201,3
201,160
201,121
201,19
201,102
201,35
201,25
972,122
972,14
972,212
972,19
972,22
972,12
972,225
972,119
972,53
972,39
972,95
972,42
972,345
972,249
972,163
977,0
977,728
977,259
977,768
977,6
977,179
977,22
977,76
977,573
977,67
977,23
977,160
977,19
977,113
977,27
982,722
982,50
982,244
982,331
982,190
982,108
982,109
982,6
982,79
982,11
982,5
982,102
982,52
982,449
982,28
987,696
987,412
987,923
987,17
987,13
987,145
987,108
987,21
987,109
987,119
987,88
987,573
987,89
987,121
987,9
992,634
992,407
992,569
992,160
992,21
992,215
992,575
992,102
992,6
992,24
992,25
992,35
992,103
992,88
992,53
997,219
997,687
997,198
997,43
997,61
997,62
997,160
997,34
997,22
997,15
997,431
997,121
997,37
997,38
997,79
1002,751
1002,148
1002,248
1002,75
1002,25
1002,34
1002,151
1002,61
1002,62
1002,360
1002,44
1002,42
1002,59
1002,481
1002,76
1007,655
1007,509
1007,872
1007,75
1007,23
1007,52
1007,36
1007,37
1007,151
1007,42
1007,61
1007,62
1007,43
1007,44
1007,79
1012,924
1012,734
1012,925
1012,14
1012,96
1012,232
1012,356
1012,60
1012,111
1012,19
1012,112
1012,76
1012,11
1012,52
1012,6
1017,782
1017,619
1017,607
1017,160
1017,132
1017,21
1017,108
1017,110
1017,119
1017,88
1017,6
1017,345
1017,102
1017,344
1017,28
1022,752
1022,491
1022,920
1022,331
1022,449
1022,21
1022,108
1022,110
1022,119
1022,88
1022,355
1022,221
1022,50
1022,344
1022,28
1027,796
1027,212
1027,598
1027,215
1027,160
1027,356
1027,12
1027,214
1027,19
1027,217
1027,433
1027,25
1027,60
1027,88
1027,27
1032,595
1032,57
1032,515
1032,322
1032,75
1032,22
1032,43
1032,61
1032,62
1032,77
1032,47
1032,23
1032,44
1032,162
1032,53
1037,526
1037,106
1037,387
1037,514
1037,9
1037,4
1037,53
1037,121
1037,19
1037,21
1037,122
1037,109
1037,12
1037,6
1037,179
1042,219
1042,892
1042,422
1042,19
1042,315
1042,12
1042,121
1042,21
1042,108
1042,109
1042,573
1042,102
1042,275
1042,9
1042,13
1047,302
1047,373
1047,148
1047,10
1047,46
1047,228
1047,51
1047,8
1047,80
1047,121
1047,186
1047,38
1047,37
1047,65
1047,14
1052,429
1052,84
1052,182
1052,10
1052,8
1052,307
1052,76
1052,25
1052,217
1052,121
1052,232
1052,13
1052,60
1052,221
1052,355
1057,338
1057,321
1057,926
1057,77
1057,74
1057,22
1057,311
1057,65
1057,42
1057,301
1057,61
1057,62
1057,43
1057,53
1057,87
1062,589
1062,84
1062,448
1062,110
1062,86
1062,23
1062,21
1062,108
1062,11
1062,35
1062,102
1062,658
1062,25
1062,88
1062,27
1067,267
1067,787
1067,927
1067,322
1067,32
1067,11
1067,22
1067,40
1067,313
1067,77
1067,43
1067,3
1067,65
1067,47
1067,53
1072,123
1072,174
1072,597
1072,38
1072,75
1072,22
1072,36
1072,37
1072,186
1072,66
1072,61
1072,43
1072,64
1072,39
1072,67
1077,922
1077,330
1077,170
1077,190
1077,17
1077,4
1077,109
1077,9
1077,514
1077,12
1077,14
1077,5
1077,290
1077,53
1077,28
1082,57
1082,621
1082,225
1082,160
1082,132
1082,21
1082,108
1082,110
1082,119
1082,88
1082,6
1082,345
1082,102
1082,344
1082,28
1087,782
1087,705
1087,826
1087,217
1087,14
1087,6
1087,60
1087,111
1087,15
1087,185
1087,121
1087,112
1087,11
1087,232
1087,27
1092,681
1092,191
1092,746
1092,126
1092,137
1092,22
1092,77
1092,74
1092,573
1092,311
1092,65
1092,208
1092,432
1092,85
1092,53
1097,345
1097,823
1097,491
1097,77
1097,74
1097,22
1097,311
1097,65
1097,42
1097,301
1097,61
1097,62
1097,43
1097,53
1097,87
1102,696
1102,637
1102,377
1102,227
1102,25
1102,22
1102,76
1102,52
1102,102
1102,14
1102,23
1102,11
1102,130
1102,39
1102,249
1107,528
1107,395
1107,1
1107,19
1107,14
1107,112
1107,60
1107,4
1107,79
1107,51
1107,6
1107,24
1107,22
1107,27
1107,121
1112,487
1112,688
1112,416
1112,126
1112,137
1112,22
1112,77
1112,74
1112,573
1112,311
1112,65
1112,208
1112,432
1112,85
1112,53
1117,273
1117,57
1117,607
1117,331
1117,151
1117,75
1117,131
1117,22
1117,25
1117,61
1117,62
1117,65
1117,42
1117,43
1117,44
1122,79
1122,172
1122,680
1122,217
1122,14
1122,76
1122,20
1122,108
1122,18
1122,160
1122,60
1122,232
1122,4
1122,5
1122,110
1128,648
1128,377
1128,210
1128,127
1128,22
1128,270
1128,38
1128,37
1128,36
1128,65
1128,61
1128,62
1128,43
1128,153
1128,121
1133,305
1133,51
1133,698
1133,196
1133,36
1133,22
1133,97
1133,186
1133,66
1133,37
1133,38
1133,61
1133,43
1133,64
1133,65
1138,525
1138,816
1138,928
1138,4
1138,109
1138,190
1138,110
1138,19
1138,25
1138,27
1138,8
1138,11
1138,89
1138,90
1138,139
1143,718
1143,865
1143,929
1143,217
1143,60
1143,112
1143,14
1143,25
1143,232
1143,185
1143,52
1143,80
1143,51
1143,79
1143,623
1148,670
1148,472
1148,96
1148,38
1148,75
1148,47
1148,36
1148,37
1148,61
1148,62
1148,43
1148,64
1148,161
1148,34
1148,22
1153,314
1153,930
1153,103
1153,15
1153,34
1153,145
1153,283
1153,23
1153,4
1153,96
1153,121
1153,35
1153,25
1153,80
1153,355
1158,811
1158,425
1158,136
1158,15
1158,34
1158,145
1158,283
1158,23
1158,4
1158,96
1158,121
1158,35
1158,25
1158,80
1158,355
1163,589
1163,931
1163,94
1163,15
1163,34
1163,145
1163,283
1163,23
1163,4
1163,96
1163,121
1163,35
1163,25
1163,80
1163,355
1168,715
1168,434
1168,819
1168,15
1168,34
1168,145
1168,283
1168,23
1168,4
1168,96
1168,121
1168,35
1168,25
1168,80
1168,355
1173,932
1173,75
1173,847
1173,196
1173,36
1173,22
1173,97
1173,186
1173,66
1173,37
1173,38
1173,61
1173,43
1173,64
1173,65
1178,708
1178,356
1178,805
1178,6
1178,108
1178,355
1178,283
1178,4
1178,121
1178,145
1178,24
1178,25
1178,67
1178,7
1178,27
1183,858
1183,894
1183,933
1183,6
1183,108
1183,355
1183,283
1183,4
1183,121
1183,145
1183,24
1183,25
1183,67
1183,7
1183,27
1188,530
1188,294
1188,160
1188,6
1188,108
1188,355
1188,283
1188,4
1188,121
1188,145
1188,24
1188,25
1188,67
1188,7
1188,27
1193,351
1193,917
1193,147
1193,58
1193,113
1193,86
1193,305
1193,118
1193,6
1193,308
1193,112
1193,24
1193,48
1193,52
1193,27
1198,203
1198,662
1198,799
1198,102
1198,9
1198,121
1198,21
1198,108
1198,110
1198,79
1198,51
1198,6
1198,22
1198,190
1198,4
1203,411
1203,80
1203,78
1203,160
1203,132
1203,21
1203,108
1203,110
1203,119
1203,88
1203,6
1203,345
1203,102
1203,344
1203,28
1208,390
1208,32
1208,902
1208,22
1208,305
1208,571
1208,25
1208,97
1208,450
1208,110
1208,32
1208,45
1208,18
1208,79
1208,51
1213,82
1213,846
1213,18
1213,845
1213,131
1213,38
1213,37
1213,36
1213,61
1213,62
1213,44
1213,47
1213,46
1213,185
1213,43
251,811
251,519
251,934
251,75
251,22
251,639
251,61
251,62
251,360
251,18
251,151
251,461
251,77
251,36
251,53
1223,935
1223,23
1223,402
1223,160
1223,132
1223,21
1223,108
1223,110
1223,119
1223,88
1223,6
1223,345
1223,102
1223,344
1223,28
1228,639
1228,387
1228,347
1228,787
1228,126
1228,22
1228,77
1228,61
1228,62
1228,43
1228,64
1228,65
1228,42
1228,301
1228,823
1233,498
1233,213
1233,763
1233,111
1233,60
1233,96
1233,185
1233,10
1233,217
1233,102
1233,48
1233,14
1233,26
1233,76
1233,109
1238,507
1238,936
1238,260
1238,16
1238,11
1238,425
1238,179
1238,121
1238,19
1238,21
1238,6
1238,48
1238,123
1238,80
1238,401
1243,158
1243,460
1243,105
1243,43
1243,75
1243,22
1243,3
1243,61
1243,62
1243,151
1243,34
1243,80
1243,47
1243,161
1243,65
1248,689
1248,254
1248,197
1248,196
1248,36
1248,22
1248,97
1248,186
1248,66
1248,37
1248,38
1248,61
1248,43
1248,64
1248,65
1253,203
1253,174
1253,795
1253,305
1253,571
1253,25
1253,22
1253,97
1253,450
1253,110
1253,32
1253,45
1253,18
1253,79
1253,51
1258,937
1258,782
1258,821
1258,215
1258,768
1258,58
1258,160
1258,76
1258,14
1258,391
1258,80
1258,48
1258,60
1258,3
1258,121
1263,629
1263,144
1263,273
1263,75
1263,22
1263,639
1263,61
1263,62
1263,360
1263,151
1263,461
1263,77
1263,36
1263,18
1263,53
1268,33
1268,897
1268,738
1268,322
1268,199
1268,22
1268,97
1268,162
1268,6
1268,491
1268,76
1268,153
1268,48
1268,27
1268,53
1273,197
1273,230
1273,36
1273,196
1273,36
1273,22
1273,97
1273,186
1273,66
1273,37
1273,38
1273,61
1273,43
1273,64
1273,65
1278,207
1278,536
1278,787
1278,14
1278,232
1278,60
1278,12
1278,35
1278,76
1278,112
1278,7
1278,6
1278,18
1278,88
1278,587
1283,390
1283,492
1283,403
1283,217
1283,25
1283,60
1283,232
1283,14
1283,76
1283,111
1283,67
1283,18
1283,22
1283,4
1283,27
1289,859
1289,443
1289,647
1289,151
1289,75
1289,22
1289,44
1289,128
1289,686
1289,61
1289,62
1289,77
1289,186
1289,25
1289,53
1294,132
1294,207
1294,125
1294,17
1294,699
1294,132
1294,34
1294,12
1294,108
1294,9
1294,27
1294,275
1294,412
1294,232
1294,145
1299,745
1299,825
1299,20
1299,520
1299,197
1299,22
1299,270
1299,37
1299,38
1299,65
1299,61
1299,62
1299,43
1299,554
1299,166
1304,44
1304,938
1304,760
1304,486
1304,225
1304,121
1304,3
1304,110
1304,34
1304,22
1304,23
1304,12
1304,79
1304,50
1304,53
1309,226
1309,521
1309,607
1309,185
1309,111
1309,60
1309,217
1309,24
1309,25
1309,18
1309,88
1309,3
1309,4
1309,87
1309,5
1314,776
1314,343
1314,240
1314,111
1314,121
1314,60
1314,232
1314,244
1314,25
1314,18
1314,14
1314,96
1314,22
1314,145
1314,6
1319,13
1319,600
1319,84
1319,75
1319,22
1319,639
1319,61
1319,62
1319,43
1319,151
1319,461
1319,77
1319,36
1319,18
1319,53
1324,626
1324,279
1324,738
1324,845
1324,22
1324,46
1324,61
1324,62
1324,43
1324,44
1324,48
1324,34
1324,47
1324,32
1324,53
1329,224
1329,893
1329,508
1329,38
1329,75
1329,22
1329,36
1329,37
1329,186
1329,66
1329,61
1329,43
1329,64
1329,39
1329,67
1334,690
1334,685
1334,939
1334,215
1334,160
1334,9
1334,110
1334,21
1334,88
1334,58
1334,85
1334,67
1334,449
1334,80
1334,24
1339,879
1339,241
1339,73
1339,63
1339,34
1339,22
1339,151
1339,61
1339,43
1339,554
1339,42
1339,65
1339,38
1339,652
1339,255
276,530
276,299
276,645
276,331
276,215
276,449
276,160
276,21
276,108
276,119
276,885
276,52
276,102
276,35
276,79
1349,203
1349,426
1349,494
1349,255
1349,20
1349,5
1349,76
1349,109
1349,113
1349,19
1349,108
1349,21
1349,35
1349,3
1349,28
1354,918
1354,794
1354,9
1354,74
1354,32
1354,22
1354,38
1354,65
1354,34
1354,179
1354,37
1354,61
1354,43
1354,64
1354,151
1359,160
1359,837
1359,366
1359,688
1359,244
1359,160
1359,112
1359,14
1359,132
1359,232
1359,68
1359,25
1359,96
1359,18
1359,780
1364,474
1364,768
1364,159
1364,151
1364,75
1364,61
1364,62
1364,43
1364,42
1364,44
1364,24
1364,12
1364,733
1364,34
1364,22
1369,902
1369,330
1369,866
1369,4
1369,15
1369,85
1369,17
1369,344
1369,109
1369,121
1369,21
1369,19
1369,217
1369,67
1369,27
1374,17
1374,715
1374,716
1374,76
1374,10
1374,4
1374,60
1374,14
1374,9
1374,217
1374,111
1374,355
1374,25
1374,88
1374,67
1379,835
1379,576
1379,287
1379,75
1379,57
1379,22
1379,36
1379,3
1379,37
1379,38
1379,43
1379,363
1379,65
1379,61
1379,62
1384,726
1384,940
1384,73
1384,163
1384,53
1384,19
1384,21
1384,108
1384,119
1384,110
1384,102
1384,160
1384,67
1384,35
1384,22
1389,201
1389,288
1389,941
1389,4
1389,15
1389,109
1389,113
1389,5
1389,24
1389,27
1389,22
1389,255
1389,425
1389,3
1389,13
1394,674
1394,267
1394,880
1394,151
1394,75
1394,22
1394,44
1394,61
1394,62
1394,150
1394,555
1394,77
1394,186
1394,25
1394,53
1399,287
1399,556
1399,2
1399,127
1399,23
1399,151
1399,42
1399,107
1399,708
1399,61
1399,62
1399,43
1399,44
1399,79
1399,22
1404,853
1404,79
1404,921
1404,4
1404,15
1404,85
1404,17
1404,344
1404,109
1404,121
1404,21
1404,19
1404,217
1404,67
1404,27
8349,62
8349,94
8349,408
8349,179
8349,17
8349,112
8349,14
8349,18
8349,9
8349,76
8349,63
8349,145
8349,4
8349,121
8973,220
8973,693
8973,197
8973,179
8973,17
8973,112
8973,14
8973,18
8973,9
8973,76
8973,63
8973,145
8973,4
8973,121
9598,52
9598,290
9598,281
9598,145
9598,34
9598,16
9598,9
9598,110
9598,4
9598,85
9598,124
9598,12
9598,19
9598,108
10222,343
10222,358
10222,536
10222,17
10222,112
10222,14
10222,18
10222,9
10222,76
10222,63
10222,145
10222,179
10222,121
10222,60
10837,699
10837,473
10837,166
10837,145
10837,311
10837,179
10837,121
10837,573
10837,67
10837,4
10837,48
10837,23
10837,27
10837,3
11399,221
11399,151
11399,760
11399,13
11399,6
11399,109
11399,112
11399,60
11399,14
11399,67
11399,124
11399,4
11399,22
11399,96
11871,505
11871,690
11871,723
11871,3
11871,96
11871,199
11871,122
11871,12
11871,6
11871,355
11871,48
11871,67
11871,35
11871,27
907,294
907,8
907,335
907,145
907,8
907,19
907,6
907,10
907,108
907,121
907,4
907,102
907,48
907,25
1031,327
1031,714
1031,889
1031,121
1031,27
1031,145
1031,16
1031,9
1031,24
1031,35
1031,179
1031,60
1031,76
1031,4
1156,288
1156,606
1156,942
1156,74
1156,22
1156,15
1156,191
1156,461
1156,40
1156,77
1156,37
1156,301
1156,97
1156,36
1281,662
1281,630
1281,802
1281,322
1281,149
1281,22
1281,15
1281,34
1281,77
1281,153
1281,42
1281,107
1281,61
1281,67
1409,482
1409,558
1409,226
1409,74
1409,75
1409,153
1409,131
1409,308
1409,186
1409,61
1409,301
1409,121
1409,27
1409,22
1531,782
1531,335
1531,582
1531,153
1531,75
1531,32
1531,97
1531,25
1531,22
1531,301
1531,61
1531,62
1531,43
1531,131
1656,566
1656,875
1656,72
1656,75
1656,215
1656,246
1656,160
1656,3
1656,97
1656,22
1656,121
1656,65
1656,77
1656,191
1781,769
1781,164
1781,346
1781,75
1781,215
1781,246
1781,160
1781,3
1781,97
1781,22
1781,39
1781,65
1781,77
1781,121
1906,773
1906,65
1906,544
1906,126
1906,22
1906,77
1906,32
1906,131
1906,301
1906,65
1906,259
1906,121
1906,3
1906,132
2040,510
2040,675
2040,273
2040,75
2040,215
2040,246
2040,160
2040,3
2040,97
2040,22
2040,39
2040,65
2040,77
2040,121
2156,112
2156,192
2156,718
2156,311
2156,109
2156,9
2156,96
2156,35
2156,21
2156,108
2156,19
2156,25
2156,22
2156,110
2281,299
2281,519
2281,94
2281,126
2281,22
2281,77
2281,32
2281,131
2281,301
2281,65
2281,259
2281,121
2281,3
2281,132
488,33
488,724
488,148
488,179
488,32
488,22
488,162
488,121
488,3
488,12
488,301
488,24
488,51
488,13
506,282
506,312
506,144
506,126
506,22
506,77
506,32
506,131
506,301
506,65
506,259
506,121
506,3
506,132
2658,342
2658,65
2658,933
2658,76
2658,121
2658,15
2658,145
2658,179
2658,122
2658,110
2658,27
2658,67
2658,51
2658,52
2781,133
2781,725
2781,810
2781,111
2781,4
2781,481
2781,35
2781,307
2781,25
2781,14
2781,24
2781,18
2781,67
2781,145
2906,303
2906,943
2906,73
2906,179
2906,356
2906,76
2906,16
2906,15
2906,4
2906,21
2906,27
2906,67
2906,51
2906,52
3031,642
3031,359
3031,944
3031,17
3031,9
3031,13
3031,27
3031,119
3031,16
3031,76
3031,14
3031,67
3031,573
3031,255
637,568
637,876
637,448
637,27
637,194
637,9
637,76
637,12
637,122
637,110
637,119
637,3
637,102
637,35
3282,580
3282,273
3282,43
3282,10
3282,37
3282,38
3282,186
3282,61
3282,43
3282,75
3282,65
3282,12
3282,48
3282,278
683,626
683,428
683,746
683,17
683,9
683,744
683,27
683,13
683,25
683,80
683,6
683,121
683,60
683,255
708,96
708,61
708,2
708,74
708,3
708,246
708,97
708,22
708,65
708,151
708,61
708,43
708,62
708,24
732,6
732,716
732,116
732,77
732,75
732,22
732,97
732,137
732,301
732,65
732,48
732,259
732,121
732,3
758,534
758,580
758,945
758,185
758,60
758,25
758,76
758,14
758,27
758,23
758,102
758,179
758,573
758,4
3912,946
3912,643
3912,427
3912,34
3912,3
3912,87
3912,32
3912,22
3912,270
3912,25
3912,191
3912,153
3912,6
3912,67
813,227
813,544
813,546
813,74
813,22
813,3
813,38
813,37
813,65
813,78
813,61
813,43
813,153
813,77
837,658
837,892
837,591
837,321
837,637
837,301
837,65
837,19
837,23
837,24
837,3
837,12
837,75
837,947
862,312
862,756
862,361
862,34
862,3
862,87
862,32
862,22
862,270
862,25
862,191
862,153
862,6
862,67
888,472
888,719
888,247
888,77
888,75
888,22
888,97
888,137
888,301
888,65
888,48
888,259
888,121
888,3
912,688
912,88
912,948
912,77
912,75
912,22
912,97
912,137
912,301
912,65
912,48
912,259
912,121
912,3
937,575
937,137
937,17
937,12
937,22
937,9
937,121
937,573
937,42
937,151
937,62
937,61
937,43
937,3
962,754
962,92
962,413
962,75
962,10
962,15
962,12
962,42
962,121
962,62
962,43
962,151
962,79
962,145
986,824
986,183
986,651
986,163
986,768
986,58
986,356
986,53
986,21
986,19
986,291
986,35
986,102
986,52
1011,246
1011,521
1011,774
1011,110
1011,194
1011,356
1011,119
1011,19
1011,21
1011,108
1011,109
1011,53
1011,22
1011,28
1036,166
1036,588
1036,192
1036,145
1036,13
1036,23
1036,4
1036,109
1036,121
1036,25
1036,255
1036,35
1036,79
1036,67
1061,6
1061,515
1061,766
1061,127
1061,131
1061,61
1061,77
1061,151
1061,42
1061,3
1061,62
1061,79
1061,76
1061,25
226,710
226,819
226,870
226,196
226,36
226,22
226,198
226,38
226,301
226,65
226,259
226,162
226,653
226,3
1111,935
1111,437
1111,419
1111,6
1111,58
1111,76
1111,11
1111,160
1111,9
1111,12
1111,108
1111,21
1111,79
1111,24
1136,148
1136,840
1136,292
1136,196
1136,75
1136,36
1136,37
1136,38
1136,22
1136,65
1136,3
1136,61
1136,62
1136,43
1161,932
1161,784
1161,572
1161,179
1161,185
1161,27
1161,60
1161,19
1161,52
1161,12
1161,259
1161,121
1161,255
1161,76
1186,585
1186,355
1186,583
1186,22
1186,186
1186,153
1186,37
1186,38
1186,43
1186,61
1186,65
1186,34
1186,11
1186,425
1211,912
1211,727
1211,188
1211,9
1211,19
1211,53
1211,22
1211,121
1211,14
1211,112
1211,12
1211,25
1211,67
1211,255
1236,940
1236,34
1236,266
1236,87
1236,76
1236,22
1236,61
1236,97
1236,43
1236,62
1236,77
1236,311
1236,18
1236,27
1261,382
1261,881
1261,752
1261,322
1261,65
1261,22
1261,301
1261,37
1261,36
1261,153
1261,77
1261,25
1261,123
1261,7
1286,608
1286,902
1286,107
1286,196
1286,36
1286,22
1286,198
1286,38
1286,301
1286,65
1286,259
1286,162
1286,653
1286,3
1311,500
1311,857
1311,708
1311,38
1311,75
1311,22
1311,186
1311,66
1311,37
1311,153
1311,77
1311,301
1311,65
1311,255
1336,831
1336,896
1336,248
1336,194
1336,356
1336,119
1336,19
1336,21
1336,108
1336,110
1336,109
1336,53
1336,22
1336,28
1361,602
1361,949
1361,530
1361,38
1361,75
1361,22
1361,186
1361,66
1361,37
1361,153
1361,77
1361,301
1361,65
1361,255
1386,50
1386,950
1386,554
1386,196
1386,36
1386,22
1386,198
1386,38
1386,301
1386,65
1386,259
1386,162
1386,653
1386,3
1412,560
1412,595
1412,57
1412,87
1412,76
1412,22
1412,61
1412,97
1412,43
1412,62
1412,77
1412,311
1412,18
1412,27
1436,465
1436,739
1436,493
1436,194
1436,356
1436,119
1436,19
1436,21
1436,108
1436,110
1436,109
1436,53
1436,22
1436,28
1461,146
1461,125
1461,375
1461,38
1461,75
1461,22
1461,186
1461,66
1461,37
1461,153
1461,77
1461,301
1461,65
1461,255
1486,155
1486,5
1486,390
1486,190
1486,109
1486,108
1486,12
1486,67
1486,76
1486,13
1486,269
1486,8
1486,19
1486,425
1511,146
1511,536
1511,257
1511,6
1511,15
1511,85
1511,118
1511,120
1511,329
1511,108
1511,12
1511,79
1511,123
1511,27
1536,799
1536,549
1536,660
1536,149
1536,25
1536,77
1536,65
1536,22
1536,27
1536,301
1536,79
1536,491
1536,186
1536,275
1561,780
1561,362
1561,437
1561,38
1561,75
1561,22
1561,186
1561,66
1561,37
1561,153
1561,77
1561,301
1561,65
1561,255
322,306
322,936
322,593
322,32
322,126
322,77
322,74
322,42
322,301
322,65
322,61
322,62
322,43
322,22
327,241
327,517
327,947
327,217
327,14
327,15
327,13
327,60
327,12
327,312
327,18
327,111
327,185
327,22
1642,463
1642,868
1642,474
1642,38
1642,75
1642,22
1642,186
1642,66
1642,37
1642,153
1642,77
1642,301
1642,65
1642,255
1666,622
1666,608
1666,568
1666,17
1666,96
1666,132
1666,27
1666,53
1666,275
1666,9
1666,121
1666,24
1666,51
1666,28
347,34
347,802
347,678
347,196
347,36
347,22
347,198
347,38
347,301
347,65
347,259
347,162
347,653
347,3
352,63
352,510
352,663
352,108
352,20
352,179
352,5
352,10
352,110
352,114
352,111
352,76
352,25
352,325
1741,97
1741,330
1741,941
1741,610
1741,22
1741,5
1741,12
1741,65
1741,42
1741,23
1741,67
1741,79
1741,14
1741,81
1767,606
1767,130
1767,951
1767,32
1767,34
1767,22
1767,121
1767,42
1767,79
1767,24
1767,61
1767,77
1767,48
1767,53
1791,100
1791,403
1791,497
1791,66
1791,75
1791,22
1791,186
1791,37
1791,153
1791,77
1791,301
1791,65
1791,255
1791,3
372,372
372,621
372,934
372,196
372,36
372,22
372,198
372,38
372,301
372,65
372,259
372,162
372,653
372,3
377,304
377,289
377,932
377,108
377,17
377,19
377,27
377,301
377,121
377,110
377,12
377,7
377,78
377,653
1866,42
1866,691
1866,359
1866,145
1866,179
1866,109
1866,53
1866,190
1866,306
1866,76
1866,255
1866,110
1866,199
1866,28
1892,875
1892,800
1892,466
1892,66
1892,75
1892,22
1892,186
1892,37
1892,153
1892,77
1892,301
1892,65
1892,255
1892,3
1916,383
1916,563
1916,644
1916,6
1916,97
1916,45
1916,86
1916,77
1916,237
1916,52
1916,25
1916,8
1916,27
1916,53
397,675
397,952
397,123
397,151
397,75
397,74
397,42
397,61
397,62
397,43
397,79
397,314
397,315
397,77
402,551
402,514
402,78
402,196
402,36
402,22
402,198
402,38
402,301
402,65
402,259
402,162
402,653
402,3
1992,196
1992,643
1992,552
1992,134
1992,113
1992,3
1992,121
1992,21
1992,24
1992,11
1992,103
1992,119
1992,17
1992,35
2019,953
2019,282
2019,299
2019,94
2019,863
2019,6
2019,97
2019,22
2019,153
2019,36
2019,37
2019,77
2019,65
2019,301
2045,714
2045,888
2045,109
2045,126
2045,77
2045,22
2045,137
2045,301
2045,65
2045,259
2045,53
2045,162
2045,653
2045,3
2066,645
2066,29
2066,290
2066,108
2066,17
2066,35
2066,4
2066,9
2066,190
2066,109
2066,22
2066,67
2066,52
2066,103
427,172
427,954
427,245
427,17
427,9
427,76
427,16
427,60
427,18
427,19
427,21
427,7
427,255
427,4
2116,880
2116,207
